Trial,Rat Decison,STIMULUS_TYPE,HEADING_DIRECTION,StartTimeOnSet,TrialBeginRealTime,AudioStartRealTime,HeadEnterCenterRealTime,StimulusStartRealTime,RobotEndMovingForwardRealTime,CenterRewardRealTime,GoCueSoundRealTime,RatDecisionRealTime,SideRewardSoundRealTime,RightRewardRealTime,RobotStartMovingBackwardRealTime,TotalManualReward,EndTimeOnSet
137.0,Left,2.0,-7.5,1020460,0.0,706.0,728.0,744.0,1808.0,2828.0,2873.0,3524.0,3548.0,,4736.0,0.0,1024499
138.0,Right,2.0,-30.0,1027499,0.0,694.0,718.0,735.0,1797.0,2814.0,2861.0,3603.0,,,4428.0,0.0,1031215
139.0,Left,2.0,7.5,1034204,0.0,693.0,715.0,726.0,1791.0,2808.0,2856.0,3571.0,,,4395.0,0.0,1037890
140.0,Right,2.0,60.0,1040890,0.0,697.0,718.0,731.0,1799.0,2816.0,2863.0,4113.0,4136.0,4237.0,5254.0,0.0,1045420
141.0,Right,2.0,30.0,1050723,0.0,736.0,3016.0,3035.0,4095.0,5108.0,5158.0,6169.0,6193.0,6292.0,7308.0,0.0,1055017
142.0,DurationTime,2.0,-60.0,1058041,0.0,724.0,745.0,761.0,1821.0,,,,,,2634.0,0.0,1059927
143.0,Right,2.0,15.0,1062971,0.0,731.0,756.0,774.0,1836.0,2853.0,2901.0,3648.0,3671.0,3773.0,4802.0,0.0,1067032
144.0,Right,2.0,-60.0,1070061,0.0,723.0,746.0,763.0,1827.0,2845.0,2894.0,3628.0,,,4455.0,0.0,1073763
145.0,Right,2.0,60.0,1076766,0.0,705.0,726.0,739.0,1805.0,2817.0,2865.0,3722.0,3746.0,3848.0,4861.0,0.0,1080897
146.0,Right,2.0,30.0,1083898,0.0,691.0,714.0,729.0,1796.0,2813.0,2862.0,3520.0,3543.0,3647.0,4665.0,0.0,1087840
147.0,DurationTime,2.0,-60.0,1090962,0.0,736.0,836.0,853.0,1914.0,,,,,,2728.0,0.0,1092851
148.0,Left,2.0,-7.5,1097817,0.0,712.0,2679.0,2695.0,3757.0,4776.0,4821.0,5572.0,5595.0,,6785.0,0.0,1101916
149.0,Right,2.0,15.0,1107366,0.0,708.0,3161.0,3177.0,4244.0,5261.0,5308.0,6023.0,6046.0,6150.0,7165.0,0.0,1111364
150.0,Left,2.0,-60.0,1114412,0.0,741.0,765.0,785.0,1846.0,2865.0,2911.0,3534.0,3558.0,,4747.0,0.0,1118392
151.0,Left,2.0,-15.0,1121399,0.0,700.0,722.0,735.0,1801.0,2818.0,2866.0,4260.0,4284.0,,5473.0,0.0,1126176
152.0,Left,2.0,7.5,1129200,0.0,721.0,743.0,755.0,1823.0,2835.0,2888.0,3518.0,,,4342.0,0.0,1132798
153.0,Right,2.0,-30.0,1135816,0.0,715.0,737.0,759.0,1821.0,2840.0,2885.0,3650.0,,,4476.0,0.0,1139556
154.0,Left,2.0,7.5,1142598,0.0,728.0,752.0,775.0,1835.0,2856.0,2901.0,3568.0,,,4391.0,0.0,1146231
155.0,Left,2.0,-30.0,1149233,0.0,692.0,716.0,735.0,1798.0,2814.0,2862.0,3604.0,3629.0,,4821.0,0.0,1153370
156.0,Right,2.0,60.0,1156378,0.0,705.0,728.0,743.0,1811.0,2830.0,2875.0,4112.0,4136.0,4238.0,5252.0,0.0,1160899
157.0,Left,2.0,30.0,1165630,0.0,711.0,2446.0,2468.0,3528.0,4545.0,4592.0,5168.0,,,5992.0,0.0,1169172
158.0,Left,2.0,-60.0,1172644,0.0,689.0,1190.0,1203.0,2264.0,3278.0,3329.0,3900.0,3923.0,,5112.0,0.0,1176565
