Trial number,Trial number - binary,Expected MSB,Trial number excepted - bins,Trial number - bins ,Start time,End time
371,64,256,0000101110011,0000001000000,2853935,2855827
372,66,256,0000101110100,0000001000010,2858831,2862192
373,66,256,0000101110101,0000001000010,2865441,2869404
374,72,256,0000101110110,0000001001000,2873080,2877571
375,72,256,0000101110111,0000001001000,2880144,2883141
376,72,256,0000101111000,0000001001000,2885896,2889705
377,72,256,0000101111001,0000001001000,2892718,2896899
378,64,256,0000101111010,0000001000000,2899481,2903595
379,72,256,0000101111011,0000001001000,2906632,2910131
380,72,256,0000101111100,0000001001000,2912905,2916173
381,66,256,0000101111101,0000001000010,2918926,2921876
382,128,256,0000101111110,0000010000000,2926698,2930539
383,128,256,0000101111111,0000010000000,2933300,2937062
384,128,256,0000110000000,0000010000000,2940083,2944137
385,128,256,0000110000001,0000010000000,2946918,2950532
386,128,256,0000110000010,0000010000000,2953292,2956574
387,128,256,0000110000011,0000010000000,2959646,2963362
388,128,256,0000110000100,0000010000000,2968123,2972295
389,128,256,0000110000101,0000010000000,2976087,2980072
390,128,256,0000110000110,0000010000000,2983091,2986755
391,128,256,0000110000111,0000010000000,2989788,2993538
392,128,256,0000110001000,0000010000000,2996571,2999875
393,128,256,0000110001001,0000010000000,3002898,3004792
394,128,256,0000110001010,0000010000000,3007872,3011603
395,128,256,0000110001011,0000010000000,3014615,3018497
396,128,256,0000110001100,0000010000000,3022119,3026762
397,128,256,0000110001101,0000010000000,3029323,3033096
398,128,256,0000110001110,0000010000000,3035873,3040066
399,128,256,0000110001111,0000010000000,3043090,3046949
400,128,256,0000110010000,0000010000000,3049961,3054505
401,128,256,0000110010001,0000010000000,3057526,3061629
402,128,256,0000110010010,0000010000000,3064200,3067925
403,128,256,0000110010011,0000010000000,3070498,3075309
404,128,256,0000110010100,0000010000000,3078311,3081592
405,128,256,0000110010101,0000010000000,3084585,3088420
406,128,256,0000110010110,0000010000000,3091418,3094381
407,128,256,0000110010111,0000010000000,3097834,3099725
408,128,256,0000110011000,0000010000000,3102717,3106060
409,128,256,0000110011001,0000010000000,3108649,3112553
410,128,256,0000110011010,0000010000000,3115573,3118859
411,128,256,0000110011011,0000010000000,3121438,3125610
412,128,256,0000110011100,0000010000000,3128190,3132195
413,128,256,0000110011101,0000010000000,3134956,3139554
414,128,256,0000110011110,0000010000000,3142316,3145285
415,128,256,0000110011111,0000010000000,3148289,3152421
416,130,256,0000110100000,0000010000010,3155968,3160625
417,130,256,0000110100001,0000010000010,3163398,3167163
418,128,256,0000110100010,0000010000000,3170162,3172055
419,128,256,0000110100011,0000010000000,3176056,3179805
420,130,256,0000110100100,0000010000010,3183442,3187410
421,128,256,0000110100101,0000010000000,3189994,3191887
422,136,256,0000110100110,0000010001000,3195122,3199351
423,136,256,0000110100111,0000010001000,3201952,3206066
424,136,256,0000110101000,0000010001000,3208831,3212815
425,136,256,0000110101001,0000010001000,3215595,3218878
426,128,256,0000110101010,0000010000000,3224658,3228401
427,128,256,0000110101011,0000010000000,3231394,3233286
428,130,256,0000110101100,0000010000010,3236307,3240630
429,128,256,0000110101101,0000010000000,3243633,3246997
430,128,256,0000110101110,0000010000000,3250029,3253985
431,128,256,0000110101111,0000010000000,3256989,3260270
432,130,256,0000110110000,0000010000010,3264261,3267692
433,130,256,0000110110001,0000010000010,3270450,3274883
434,128,256,0000110110010,0000010000000,3277462,3281245
435,128,256,0000110110011,0000010000000,3284247,3287621
436,130,256,0000110110100,0000010000010,3290383,3294599
437,130,256,0000110110101,0000010000010,3297353,3300850
438,136,256,0000110110110,0000010001000,3303572,3307622
439,136,256,0000110110111,0000010001000,3310196,3313565
440,136,256,0000110111000,0000010001000,3316587,3320310
441,128,256,0000110111001,0000010000000,3323329,3327169
442,128,256,0000110111010,0000010000000,3330202,3333714
443,128,256,0000110111011,0000010000000,3336713,3340404
444,130,256,0000110111100,0000010000010,3343087,3347282
445,128,256,0000110111101,0000010000000,3350301,3353274
446,128,256,0000110111110,0000010000000,3356046,3360208
447,128,256,0000110111111,0000010000000,3364254,3368785
448,128,256,0000111000000,0000010000000,3371557,3374953
449,128,256,0000111000001,0000010000000,3377536,3380942
450,128,256,0000111000010,0000010000000,3383963,3387366
451,128,256,0000111000011,0000010000000,3392018,3396080
452,128,256,0000111000100,0000010000000,3399082,3403505
453,128,256,0000111000101,0000010000000,3406537,3410641
454,128,256,0000111000110,0000010000000,3413660,3417033
455,128,256,0000111000111,0000010000000,3419605,3423160
456,128,256,0000111001000,0000010000000,3425752,3429032
457,128,256,0000111001001,0000010000000,3432115,3435679
458,128,256,0000111001010,0000010000000,3438720,3442781
459,128,256,0000111001011,0000010000000,3445357,3449232
460,128,256,0000111001100,0000010000000,3452234,3458177
